Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-4369,[SUPPLY CHAIN - 54] Entidade: Ativação de Transporte DHL - TAMANHO: M,2026-03-11T19:15:32.858-0300,2026-03-19T10:45:39.177-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4369,[SUPPLY CHAIN - 54] Entidade: Ativação de Transporte DHL - TAMANHO: M,2026-03-11T19:15:32.858-0300,2026-03-19T10:45:36.347-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4363,[SUPPLY CHAIN - 53] Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,2026-03-11T19:15:21.179-0300,2026-03-19T10:45:29.490-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4363,[SUPPLY CHAIN - 53] Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,2026-03-11T19:15:21.179-0300,2026-03-19T10:45:26.722-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4363,[SUPPLY CHAIN - 53] Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,2026-03-11T19:15:21.179-0300,2026-03-19T10:45:24.084-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4355,[SUPPLY CHAIN - 52] Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,2026-03-11T19:15:05.543-0300,2026-03-19T10:45:18.353-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4355,[SUPPLY CHAIN - 52] Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,2026-03-11T19:15:05.543-0300,2026-03-19T10:45:10.130-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4355,[SUPPLY CHAIN - 52] Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,2026-03-11T19:15:05.543-0300,2026-03-19T10:45:08.080-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4343,[SUPPLY CHAIN - 51] Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,2026-03-11T19:14:46.645-0300,2026-03-19T10:45:03.195-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4343,[SUPPLY CHAIN - 51] Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,2026-03-11T19:14:46.645-0300,2026-03-19T10:45:01.347-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
