Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-1232,[FINANCE - 32] Entidade: Análise Alíquota Mensal e Novos Fornecedores - TAMANHO: G,2026-03-06T19:09:12.286-0300,2026-03-16T15:39:29.334-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1209,[FINANCE - 31] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:08:30.244-0300,2026-03-16T15:38:25.122-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1209,[FINANCE - 31] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:08:30.244-0300,2026-03-16T15:38:22.430-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1209,[FINANCE - 31] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:08:30.244-0300,2026-03-16T15:38:19.605-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1191,[FINANCE - 30] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:07:51.975-0300,2026-03-16T15:36:35.538-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1191,[FINANCE - 30] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:07:51.975-0300,2026-03-16T15:36:32.794-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1191,[FINANCE - 30] Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:07:51.975-0300,2026-03-16T15:36:29.861-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1176,[FINANCE - 29] Entidade: SAP Hana Conciliação - Cloud Functions Storage Trigger - TAMANHO: M,2026-03-06T19:07:23.088-0300,2026-03-16T15:33:48.028-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1176,[FINANCE - 29] Entidade: SAP Hana Conciliação - Cloud Functions Storage Trigger - TAMANHO: M,2026-03-06T19:07:23.088-0300,2026-03-16T15:33:45.730-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1176,[FINANCE - 29] Entidade: SAP Hana Conciliação - Cloud Functions Storage Trigger - TAMANHO: M,2026-03-06T19:07:23.088-0300,2026-03-16T15:33:42.773-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1154,[FINANCE - 28] Entidade: Cloud Functions Storage Trigger - Parte 3 - TAMANHO: P,2026-03-06T19:06:43.261-0300,2026-03-16T15:31:12.797-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1154,[FINANCE - 28] Entidade: Cloud Functions Storage Trigger - Parte 3 - TAMANHO: P,2026-03-06T19:06:43.261-0300,2026-03-16T15:31:07.879-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1154,[FINANCE - 28] Entidade: Cloud Functions Storage Trigger - Parte 3 - TAMANHO: P,2026-03-06T19:06:43.261-0300,2026-03-16T15:31:04.260-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1130,[FINANCE - 27] Entidade: Cloud Functions Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:05:57.679-0300,2026-03-17T17:08:41.294-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1130,[FINANCE - 27] Entidade: Cloud Functions Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:05:57.679-0300,2026-03-17T17:08:37.928-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1130,[FINANCE - 27] Entidade: Cloud Functions Storage Trigger - Parte 2 - TAMANHO: G,2026-03-06T19:05:57.679-0300,2026-03-16T15:27:33.316-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1111,[FINANCE - 26] Entidade: Cloud Functions Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:05:20.179-0300,2026-03-16T15:21:03.721-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1111,[FINANCE - 26] Entidade: Cloud Functions Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:05:20.179-0300,2026-03-16T15:20:59.170-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1111,[FINANCE - 26] Entidade: Cloud Functions Storage Trigger - Parte 1 - TAMANHO: G,2026-03-06T19:05:20.179-0300,2026-03-16T15:20:55.918-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1098,"[FINANCE - 25] Entidade: Interfaces SAP ZRFI - Parte 2 (440, 441, 442, 300) - TAMANHO: G",2026-03-06T19:04:52.412-0300,2026-03-16T15:17:10.367-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1098,"[FINANCE - 25] Entidade: Interfaces SAP ZRFI - Parte 2 (440, 441, 442, 300) - TAMANHO: G",2026-03-06T19:04:52.412-0300,2026-03-16T15:17:07.350-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1098,"[FINANCE - 25] Entidade: Interfaces SAP ZRFI - Parte 2 (440, 441, 442, 300) - TAMANHO: G",2026-03-06T19:04:52.412-0300,2026-03-16T15:17:04.512-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1083,"[FINANCE - 24] Entidade: Interfaces SAP ZRFI - Parte 1 (410, 430, 431) - TAMANHO: G",2026-03-06T19:04:23.213-0300,2026-03-17T17:07:35.977-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1083,"[FINANCE - 24] Entidade: Interfaces SAP ZRFI - Parte 1 (410, 430, 431) - TAMANHO: G",2026-03-06T19:04:23.213-0300,2026-03-17T17:07:32.943-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1083,"[FINANCE - 24] Entidade: Interfaces SAP ZRFI - Parte 1 (410, 430, 431) - TAMANHO: G",2026-03-06T19:04:23.213-0300,2026-03-16T15:11:03.517-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1076,[FINANCE - 23] Entidade: Recuperação Fiscal - Carga Fria - TAMANHO: G,2026-03-06T19:04:05.231-0300,2026-03-16T15:03:05.347-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1076,[FINANCE - 23] Entidade: Recuperação Fiscal - Carga Fria - TAMANHO: G,2026-03-06T19:04:05.231-0300,2026-03-16T15:03:02.631-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
